Country Name,Country Code,Indicator Name,FINAL,dd
Sint Maarten (Dutch part),SXM,Poverty headcount ratio at national poverty line (% of population),,
Sint Maarten (Dutch part),SXM,Poverty gap at rural poverty line (%),,
Sint Maarten (Dutch part),SXM,Poverty headcount ratio at rural poverty line (% of rural population),,
Sint Maarten (Dutch part),SXM,Poverty gap at urban poverty line (%),,
Sint Maarten (Dutch part),SXM,Poverty headcount ratio at urban poverty line (% of urban population),,
Slovak Republic,SVK,Income share held by second 20%,14.11,
Slovak Republic,SVK,Income share held by third 20%,17.54,
Slovak Republic,SVK,Income share held by fourth 20%,22,
Slovak Republic,SVK,Income share held by highest 20%,36.23,
Slovak Republic,SVK,Income share held by highest 10%,22.41,
Slovak Republic,SVK,Income share held by lowest 10%,4.36,
Slovak Republic,SVK,Income share held by lowest 20%,1.12,
Slovak Republic,SVK,Poverty headcount ratio at $2 a day (PPP) (% of population),0.12,
Slovak Republic,SVK,Poverty headcount ratio at $1.25 a day (PPP) (% of population),0.6,
Slovak Republic,SVK,Poverty gap at $2 a day (PPP) (%),0.7,
Slovak Republic,SVK,Poverty gap at $1.25 a day (PPP) (%),0.6,
Slovak Republic,SVK,GINI index,26,
Slovak Republic,SVK,Poverty gap at national poverty line (%),,
Slovak Republic,SVK,Poverty headcount ratio at national poverty line (% of population),,
Slovak Republic,SVK,Poverty gap at rural poverty line (%),,
Slovak Republic,SVK,Poverty headcount ratio at rural poverty line (% of rural population),,
Slovak Republic,SVK,Poverty gap at urban poverty line (%),,
Slovak Republic,SVK,Poverty headcount ratio at urban poverty line (% of urban population),,
Slovenia,SVN,Income share held by second 20%,12.75,
Slovenia,SVN,Income share held by third 20%,17,
Slovenia,SVN,Income share held by fourth 20%,22.6,
Slovenia,SVN,Income share held by highest 20%,39.43,
Slovenia,SVN,Income share held by highest 10%,24.64,
Slovenia,SVN,Income share held by lowest 10%,3.38,
Slovenia,SVN,Income share held by lowest 20%,8.22,
Slovenia,SVN,Poverty headcount ratio at $2 a day (PPP) (% of population),0.1,
Slovenia,SVN,Poverty headcount ratio at $1.25 a day (PPP) (% of population),0.6,
Slovenia,SVN,Poverty gap at $2 a day (PPP) (%),0.8,
Slovenia,SVN,Poverty gap at $1.25 a day (PPP) (%),0.8,
Slovenia,SVN,GINI index,31.15,
Slovenia,SVN,Poverty gap at national poverty line (%),,
Slovenia,SVN,Poverty headcount ratio at national poverty line (% of population),,
Slovenia,SVN,Poverty gap at rural poverty line (%),,
Slovenia,SVN,Poverty headcount ratio at rural poverty line (% of rural population),,
Slovenia,SVN,Poverty gap at urban poverty line (%),,
Slovenia,SVN,Poverty headcount ratio at urban poverty line (% of urban population),,
Solomon Islands,SLB,Income share held by second 20%,,
Solomon Islands,SLB,Income share held by third 20%,,
Solomon Islands,SLB,Income share held by fourth 20%,,
Solomon Islands,SLB,Income share held by highest 20%,,
Solomon Islands,SLB,Income share held by highest 10%,,
Solomon Islands,SLB,Income share held by lowest 10%,,
Solomon Islands,SLB,Income share held by lowest 20%,,
Solomon Islands,SLB,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Solomon Islands,SLB,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Solomon Islands,SLB,Poverty gap at $2 a day (PPP) (%),,
Solomon Islands,SLB,Poverty gap at $1.25 a day (PPP) (%),,
Solomon Islands,SLB,GINI index,,
Solomon Islands,SLB,Poverty gap at national poverty line (%),,
Solomon Islands,SLB,Poverty headcount ratio at national poverty line (% of population),,
Solomon Islands,SLB,Poverty gap at rural poverty line (%),,
Solomon Islands,SLB,Poverty headcount ratio at rural poverty line (% of rural population),,
Solomon Islands,SLB,Poverty gap at urban poverty line (%),,
Solomon Islands,SLB,Poverty headcount ratio at urban poverty line (% of urban population),,
Somalia,SOM,Income share held by second 20%,,
Somalia,SOM,Income share held by third 20%,,
Somalia,SOM,Income share held by fourth 20%,,
Somalia,SOM,Income share held by highest 20%,,
Somalia,SOM,Income share held by highest 10%,,
Somalia,SOM,Income share held by lowest 10%,,
Somalia,SOM,Income share held by lowest 20%,,
Somalia,SOM,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Somalia,SOM,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Somalia,SOM,Poverty gap at $2 a day (PPP) (%),,
Somalia,SOM,Poverty gap at $1.25 a day (PPP) (%),,
Somalia,SOM,GINI index,,
Somalia,SOM,Poverty gap at national poverty line (%),,
Somalia,SOM,Poverty headcount ratio at national poverty line (% of population),,
Somalia,SOM,Poverty gap at rural poverty line (%),,
Somalia,SOM,Poverty headcount ratio at rural poverty line (% of rural population),,
Somalia,SOM,Poverty gap at urban poverty line (%),,
Somalia,SOM,Poverty headcount ratio at urban poverty line (% of urban population),,
South Africa,ZAF,Income share held by second 20%,4.63,
South Africa,ZAF,Income share held by third 20%,8.16,
South Africa,ZAF,Income share held by fourth 20%,16.3,
South Africa,ZAF,Income share held by highest 20%,68.21,
South Africa,ZAF,Income share held by highest 10%,51.69,
South Africa,ZAF,Income share held by lowest 10%,1.17,
South Africa,ZAF,Income share held by lowest 20%,2.7,
South Africa,ZAF,Poverty headcount ratio at $2 a day (PPP) (% of population),31.33,
South Africa,ZAF,Poverty headcount ratio at $1.25 a day (PPP) (% of population),13.77,
South Africa,ZAF,Poverty gap at $2 a day (PPP) (%),1.16,
South Africa,ZAF,Poverty gap at $1.25 a day (PPP) (%),2.3,
South Africa,ZAF,GINI index,63.14,
South Africa,ZAF,Poverty gap at national poverty line (%),7,
South Africa,ZAF,Poverty headcount ratio at national poverty line (% of population),23,
South Africa,ZAF,Poverty gap at rural poverty line (%),,
South Africa,ZAF,Poverty headcount ratio at rural poverty line (% of rural population),,
South Africa,ZAF,Poverty gap at urban poverty line (%),,
South Africa,ZAF,Poverty headcount ratio at urban poverty line (% of urban population),,
South Sudan,SSD,Income share held by second 20%,,
South Sudan,SSD,Income share held by third 20%,,
South Sudan,SSD,Income share held by fourth 20%,,
South Sudan,SSD,Income share held by highest 20%,,
South Sudan,SSD,Income share held by highest 10%,,
South Sudan,SSD,Income share held by lowest 10%,,
South Sudan,SSD,Income share held by lowest 20%,,
South Sudan,SSD,Poverty headcount ratio at $2 a day (PPP) (% of population),,
South Sudan,SSD,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
South Sudan,SSD,Poverty gap at $2 a day (PPP) (%),,
South Sudan,SSD,Poverty gap at $1.25 a day (PPP) (%),,
South Sudan,SSD,GINI index,45.53,
South Sudan,SSD,Poverty gap at national poverty line (%),23.7,
South Sudan,SSD,Poverty headcount ratio at national poverty line (% of population),5.6,
South Sudan,SSD,Poverty gap at rural poverty line (%),26.5,
South Sudan,SSD,Poverty headcount ratio at rural poverty line (% of rural population),55.4,
South Sudan,SSD,Poverty gap at urban poverty line (%),8.8,
South Sudan,SSD,Poverty headcount ratio at urban poverty line (% of urban population),24.4,
Spain,ESP,Income share held by second 20%,12.9,
Spain,ESP,Income share held by third 20%,16.43,
Spain,ESP,Income share held by fourth 20%,22.51,
Spain,ESP,Income share held by highest 20%,42,
Spain,ESP,Income share held by highest 10%,26.61,
Spain,ESP,Income share held by lowest 10%,2.57,
Spain,ESP,Income share held by lowest 20%,6.97,
Spain,ESP,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Spain,ESP,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Spain,ESP,Poverty gap at $2 a day (PPP) (%),,
Spain,ESP,Poverty gap at $1.25 a day (PPP) (%),,
Spain,ESP,GINI index,34.66,
Spain,ESP,Poverty gap at national poverty line (%),,
Spain,ESP,Poverty headcount ratio at national poverty line (% of population),,
Spain,ESP,Poverty gap at rural poverty line (%),,
Spain,ESP,Poverty headcount ratio at rural poverty line (% of rural population),,
Spain,ESP,Poverty gap at urban poverty line (%),,
Spain,ESP,Poverty headcount ratio at urban poverty line (% of urban population),,
Sri Lanka,LKA,Income share held by second 20%,1.35,
Sri Lanka,LKA,Income share held by third 20%,14.4,
Sri Lanka,LKA,Income share held by fourth 20%,2.52,
Sri Lanka,LKA,Income share held by highest 20%,47.79,
Sri Lanka,LKA,Income share held by highest 10%,32.94,
Sri Lanka,LKA,Income share held by lowest 10%,3.5,
Sri Lanka,LKA,Income share held by lowest 20%,6.94,
Sri Lanka,LKA,Poverty headcount ratio at $2 a day (PPP) (% of population),29.13,
Sri Lanka,LKA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),7.4,
Sri Lanka,LKA,Poverty gap at $2 a day (PPP) (%),7.38,
Sri Lanka,LKA,Poverty gap at $1.25 a day (PPP) (%),0.98,
Sri Lanka,LKA,GINI index,4.26,
Sri Lanka,LKA,Poverty gap at national poverty line (%),1.7,
Sri Lanka,LKA,Poverty headcount ratio at national poverty line (% of population),8.9,
Sri Lanka,LKA,Poverty gap at rural poverty line (%),1.8,
Sri Lanka,LKA,Poverty headcount ratio at rural poverty line (% of rural population),9.4,
Sri Lanka,LKA,Poverty gap at urban poverty line (%),1.2,
Sri Lanka,LKA,Poverty headcount ratio at urban poverty line (% of urban population),5.3,
St. Kitts and Nevis,KNA,Income share held by second 20%,,
St. Kitts and Nevis,KNA,Income share held by third 20%,,
St. Kitts and Nevis,KNA,Income share held by fourth 20%,,
St. Kitts and Nevis,KNA,Income share held by highest 20%,,
St. Kitts and Nevis,KNA,Income share held by highest 10%,,
St. Kitts and Nevis,KNA,Income share held by lowest 10%,,
St. Kitts and Nevis,KNA,Income share held by lowest 20%,,
St. Kitts and Nevis,KNA,Poverty headcount ratio at $2 a day (PPP) (% of population),,
St. Kitts and Nevis,KNA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
St. Kitts and Nevis,KNA,Poverty gap at $2 a day (PPP) (%),,
St. Kitts and Nevis,KNA,Poverty gap at $1.25 a day (PPP) (%),,
St. Kitts and Nevis,KNA,GINI index,,
St. Kitts and Nevis,KNA,Poverty gap at national poverty line (%),,
St. Kitts and Nevis,KNA,Poverty headcount ratio at national poverty line (% of population),,
St. Kitts and Nevis,KNA,Poverty gap at rural poverty line (%),,
St. Kitts and Nevis,KNA,Poverty headcount ratio at rural poverty line (% of rural population),,
St. Kitts and Nevis,KNA,Poverty gap at urban poverty line (%),,
St. Kitts and Nevis,KNA,Poverty headcount ratio at urban poverty line (% of urban population),,
St. Lucia,LCA,Income share held by second 20%,,
St. Lucia,LCA,Income share held by third 20%,,
St. Lucia,LCA,Income share held by fourth 20%,,
St. Lucia,LCA,Income share held by highest 20%,,
St. Lucia,LCA,Income share held by highest 10%,,
St. Lucia,LCA,Income share held by lowest 10%,,
St. Lucia,LCA,Income share held by lowest 20%,,
St. Lucia,LCA,Poverty headcount ratio at $2 a day (PPP) (% of population),,
St. Lucia,LCA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
St. Lucia,LCA,Poverty gap at $2 a day (PPP) (%),,
St. Lucia,LCA,Poverty gap at $1.25 a day (PPP) (%),,
St. Lucia,LCA,GINI index,,
St. Lucia,LCA,Poverty gap at national poverty line (%),,
St. Lucia,LCA,Poverty headcount ratio at national poverty line (% of population),,
St. Lucia,LCA,Poverty gap at rural poverty line (%),,
St. Lucia,LCA,Poverty headcount ratio at rural poverty line (% of rural population),,
St. Lucia,LCA,Poverty gap at urban poverty line (%),,
St. Lucia,LCA,Poverty headcount ratio at urban poverty line (% of urban population),,
St. Martin (French part),MAF,Income share held by second 20%,,
St. Martin (French part),MAF,Income share held by third 20%,,
St. Martin (French part),MAF,Income share held by fourth 20%,,
St. Martin (French part),MAF,Income share held by highest 20%,,
St. Martin (French part),MAF,Income share held by highest 10%,,
St. Martin (French part),MAF,Income share held by lowest 10%,,
St. Martin (French part),MAF,Income share held by lowest 20%,,
St. Martin (French part),MAF,Poverty headcount ratio at $2 a day (PPP) (% of population),,
St. Martin (French part),MAF,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
St. Martin (French part),MAF,Poverty gap at $2 a day (PPP) (%),,
St. Martin (French part),MAF,Poverty gap at $1.25 a day (PPP) (%),,
St. Martin (French part),MAF,GINI index,,
St. Martin (French part),MAF,Poverty gap at national poverty line (%),,
St. Martin (French part),MAF,Poverty headcount ratio at national poverty line (% of population),,
St. Martin (French part),MAF,Poverty gap at rural poverty line (%),,
St. Martin (French part),MAF,Poverty headcount ratio at rural poverty line (% of rural population),,
St. Martin (French part),MAF,Poverty gap at urban poverty line (%),,
St. Martin (French part),MAF,Poverty headcount ratio at urban poverty line (% of urban population),,
St. Vincent and the Grenadines,VCT,Income share held by second 20%,,
St. Vincent and the Grenadines,VCT,Income share held by third 20%,,
St. Vincent and the Grenadines,VCT,Income share held by fourth 20%,,
St. Vincent and the Grenadines,VCT,Income share held by highest 20%,,
St. Vincent and the Grenadines,VCT,Income share held by highest 10%,,
St. Vincent and the Grenadines,VCT,Income share held by lowest 10%,,
St. Vincent and the Grenadines,VCT,Income share held by lowest 20%,,
St. Vincent and the Grenadines,VCT,Poverty headcount ratio at $2 a day (PPP) (% of population),,
St. Vincent and the Grenadines,VCT,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
St. Vincent and the Grenadines,VCT,Poverty gap at $2 a day (PPP) (%),,
St. Vincent and the Grenadines,VCT,Poverty gap at $1.25 a day (PPP) (%),,
St. Vincent and the Grenadines,VCT,GINI index,,
St. Vincent and the Grenadines,VCT,Poverty gap at national poverty line (%),,
St. Vincent and the Grenadines,VCT,Poverty headcount ratio at national poverty line (% of population),,
St. Vincent and the Grenadines,VCT,Poverty gap at rural poverty line (%),,
St. Vincent and the Grenadines,VCT,Poverty headcount ratio at rural poverty line (% of rural population),,
St. Vincent and the Grenadines,VCT,Poverty gap at urban poverty line (%),,
St. Vincent and the Grenadines,VCT,Poverty headcount ratio at urban poverty line (% of urban population),,
Sudan,SDN,Income share held by second 20%,11.65,
Sudan,SDN,Income share held by third 20%,16.4,
Sudan,SDN,Income share held by fourth 20%,22.73,
Sudan,SDN,Income share held by highest 20%,42.41,
Sudan,SDN,Income share held by highest 10%,26.72,
Sudan,SDN,Income share held by lowest 10%,2.74,
Sudan,SDN,Income share held by lowest 20%,6.81,
Sudan,SDN,Poverty headcount ratio at $2 a day (PPP) (% of population),44.14,
Sudan,SDN,Poverty headcount ratio at $1.25 a day (PPP) (% of population),19.8,
Sudan,SDN,Poverty gap at $2 a day (PPP) (%),15.38,
Sudan,SDN,Poverty gap at $1.25 a day (PPP) (%),5.46,
Sudan,SDN,GINI index,35.29,
Sudan,SDN,Poverty gap at national poverty line (%),16.2,
Sudan,SDN,Poverty headcount ratio at national poverty line (% of population),46.5,
Sudan,SDN,Poverty gap at rural poverty line (%),21.3,
Sudan,SDN,Poverty headcount ratio at rural poverty line (% of rural population),57.6,
Sudan,SDN,Poverty gap at urban poverty line (%),7.1,
Sudan,SDN,Poverty headcount ratio at urban poverty line (% of urban population),26.5,
Suriname,SUR,Income share held by second 20%,,
Suriname,SUR,Income share held by third 20%,,
Suriname,SUR,Income share held by fourth 20%,,
Suriname,SUR,Income share held by highest 20%,,
Suriname,SUR,Income share held by highest 10%,,
Suriname,SUR,Income share held by lowest 10%,,
Suriname,SUR,Income share held by lowest 20%,,
Suriname,SUR,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Suriname,SUR,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Suriname,SUR,Poverty gap at $2 a day (PPP) (%),,
Suriname,SUR,Poverty gap at $1.25 a day (PPP) (%),,
Suriname,SUR,GINI index,,
Suriname,SUR,Poverty gap at national poverty line (%),,
Suriname,SUR,Poverty headcount ratio at national poverty line (% of population),,
Suriname,SUR,Poverty gap at rural poverty line (%),,
Suriname,SUR,Poverty headcount ratio at rural poverty line (% of rural population),,
Suriname,SUR,Poverty gap at urban poverty line (%),,
Suriname,SUR,Poverty headcount ratio at urban poverty line (% of urban population),,
Swaziland,SWZ,Income share held by second 20%,7.37,
Swaziland,SWZ,Income share held by third 20%,12,
Swaziland,SWZ,Income share held by fourth 20%,19.97,
Swaziland,SWZ,Income share held by highest 20%,56.61,
Swaziland,SWZ,Income share held by highest 10%,4.12,
Swaziland,SWZ,Income share held by lowest 10%,1.66,
Swaziland,SWZ,Income share held by lowest 20%,4.5,
Swaziland,SWZ,Poverty headcount ratio at $2 a day (PPP) (% of population),6.4,
Swaziland,SWZ,Poverty headcount ratio at $1.25 a day (PPP) (% of population),4.63,
Swaziland,SWZ,Poverty gap at $2 a day (PPP) (%),29.26,
Swaziland,SWZ,Poverty gap at $1.25 a day (PPP) (%),16,
Swaziland,SWZ,GINI index,51.49,
Swaziland,SWZ,Poverty gap at national poverty line (%),3.4,
Swaziland,SWZ,Poverty headcount ratio at national poverty line (% of population),63,
Swaziland,SWZ,Poverty gap at rural poverty line (%),36.9,
Swaziland,SWZ,Poverty headcount ratio at rural poverty line (% of rural population),73.1,
Swaziland,SWZ,Poverty gap at urban poverty line (%),1.3,
Swaziland,SWZ,Poverty headcount ratio at urban poverty line (% of urban population),31.1,
Sweden,SWE,Income share held by second 20%,13.98,
Sweden,SWE,Income share held by third 20%,17.57,
Sweden,SWE,Income share held by fourth 20%,22.7,
Sweden,SWE,Income share held by highest 20%,36.63,
Sweden,SWE,Income share held by highest 10%,22.18,
Sweden,SWE,Income share held by lowest 10%,3.58,
Sweden,SWE,Income share held by lowest 20%,9.12,
Sweden,SWE,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Sweden,SWE,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Sweden,SWE,Poverty gap at $2 a day (PPP) (%),,
Sweden,SWE,Poverty gap at $1.25 a day (PPP) (%),,
Sweden,SWE,GINI index,25,
Sweden,SWE,Poverty gap at national poverty line (%),,
Sweden,SWE,Poverty headcount ratio at national poverty line (% of population),,
Sweden,SWE,Poverty gap at rural poverty line (%),,
Sweden,SWE,Poverty headcount ratio at rural poverty line (% of rural population),,
Sweden,SWE,Poverty gap at urban poverty line (%),,
Sweden,SWE,Poverty headcount ratio at urban poverty line (% of urban population),,
Switzerland,CHE,Income share held by second 20%,12.2,
Switzerland,CHE,Income share held by third 20%,16.29,
Switzerland,CHE,Income share held by fourth 20%,22.63,
Switzerland,CHE,Income share held by highest 20%,41.33,
Switzerland,CHE,Income share held by highest 10%,25.91,
Switzerland,CHE,Income share held by lowest 10%,2.88,
Switzerland,CHE,Income share held by lowest 20%,7.55,
Switzerland,CHE,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Switzerland,CHE,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Switzerland,CHE,Poverty gap at $2 a day (PPP) (%),,
Switzerland,CHE,Poverty gap at $1.25 a day (PPP) (%),,
Switzerland,CHE,GINI index,33.68,
Switzerland,CHE,Poverty gap at national poverty line (%),,
Switzerland,CHE,Poverty headcount ratio at national poverty line (% of population),,
Switzerland,CHE,Poverty gap at rural poverty line (%),,
Switzerland,CHE,Poverty headcount ratio at rural poverty line (% of rural population),,
Switzerland,CHE,Poverty gap at urban poverty line (%),,
Switzerland,CHE,Poverty headcount ratio at urban poverty line (% of urban population),,
Syrian Arab Republic,SYR,Income share held by second 20%,11.43,
Syrian Arab Republic,SYR,Income share held by third 20%,15.53,
Syrian Arab Republic,SYR,Income share held by fourth 20%,21.43,
Syrian Arab Republic,SYR,Income share held by highest 20%,43.93,
Syrian Arab Republic,SYR,Income share held by highest 10%,28.93,
Syrian Arab Republic,SYR,Income share held by lowest 10%,3.36,
Syrian Arab Republic,SYR,Income share held by lowest 20%,7.68,
Syrian Arab Republic,SYR,Poverty headcount ratio at $2 a day (PPP) (% of population),16.85,
Syrian Arab Republic,SYR,Poverty headcount ratio at $1.25 a day (PPP) (% of population),1.71,
Syrian Arab Republic,SYR,Poverty gap at $2 a day (PPP) (%),3.28,
Syrian Arab Republic,SYR,Poverty gap at $1.25 a day (PPP) (%),0.2,
Syrian Arab Republic,SYR,GINI index,35.78,
Syrian Arab Republic,SYR,Poverty gap at national poverty line (%),,
Syrian Arab Republic,SYR,Poverty headcount ratio at national poverty line (% of population),,
Syrian Arab Republic,SYR,Poverty gap at rural poverty line (%),,
Syrian Arab Republic,SYR,Poverty headcount ratio at rural poverty line (% of rural population),,
Syrian Arab Republic,SYR,Poverty gap at urban poverty line (%),,
Syrian Arab Republic,SYR,Poverty headcount ratio at urban poverty line (% of urban population),,
Tajikistan,TJK,Income share held by second 20%,12.75,
Tajikistan,TJK,Income share held by third 20%,17.1,
Tajikistan,TJK,Income share held by fourth 20%,22.58,
Tajikistan,TJK,Income share held by highest 20%,39.37,
Tajikistan,TJK,Income share held by highest 10%,24.31,
Tajikistan,TJK,Income share held by lowest 10%,3.53,
Tajikistan,TJK,Income share held by lowest 20%,8.29,
Tajikistan,TJK,Poverty headcount ratio at $2 a day (PPP) (% of population),27.69,
Tajikistan,TJK,Poverty headcount ratio at $1.25 a day (PPP) (% of population),6.56,
Tajikistan,TJK,Poverty gap at $2 a day (PPP) (%),6.97,
Tajikistan,TJK,Poverty gap at $1.25 a day (PPP) (%),1.16,
Tajikistan,TJK,GINI index,3.83,
Tajikistan,TJK,Poverty gap at national poverty line (%),,
Tajikistan,TJK,Poverty headcount ratio at national poverty line (% of population),46.7,
Tajikistan,TJK,Poverty gap at rural poverty line (%),,
Tajikistan,TJK,Poverty headcount ratio at rural poverty line (% of rural population),55,
Tajikistan,TJK,Poverty gap at urban poverty line (%),,
Tajikistan,TJK,Poverty headcount ratio at urban poverty line (% of urban population),49.4,
Tanzania,TZA,Income share held by second 20%,11.11,
Tanzania,TZA,Income share held by third 20%,15.56,
Tanzania,TZA,Income share held by fourth 20%,21.7,
Tanzania,TZA,Income share held by highest 20%,44.83,
Tanzania,TZA,Income share held by highest 10%,29.61,
Tanzania,TZA,Income share held by lowest 10%,2.82,
Tanzania,TZA,Income share held by lowest 20%,6.8,
Tanzania,TZA,Poverty headcount ratio at $2 a day (PPP) (% of population),87.87,
Tanzania,TZA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),67.87,
Tanzania,TZA,Poverty gap at $2 a day (PPP) (%),47.52,
Tanzania,TZA,Poverty gap at $1.25 a day (PPP) (%),28.1,
Tanzania,TZA,GINI index,37.58,
Tanzania,TZA,Poverty gap at national poverty line (%),9.9,
Tanzania,TZA,Poverty headcount ratio at national poverty line (% of population),33.4,
Tanzania,TZA,Poverty gap at rural poverty line (%),11,
Tanzania,TZA,Poverty headcount ratio at rural poverty line (% of rural population),37.4,
Tanzania,TZA,Poverty gap at urban poverty line (%),6.5,
Tanzania,TZA,Poverty headcount ratio at urban poverty line (% of urban population),21.8,
Thailand,THA,Income share held by second 20%,1.28,
Thailand,THA,Income share held by third 20%,14.49,
Thailand,THA,Income share held by fourth 20%,21.35,
Thailand,THA,Income share held by highest 20%,47.21,
Thailand,THA,Income share held by highest 10%,31.45,
Thailand,THA,Income share held by lowest 10%,2.79,
Thailand,THA,Income share held by lowest 20%,6.67,
Thailand,THA,Poverty headcount ratio at $2 a day (PPP) (% of population),4.58,
Thailand,THA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),0.37,
Thailand,THA,Poverty gap at $2 a day (PPP) (%),0.77,
Thailand,THA,Poverty gap at $1.25 a day (PPP) (%),0.5,
Thailand,THA,GINI index,4.2,
Thailand,THA,Poverty gap at national poverty line (%),,
Thailand,THA,Poverty headcount ratio at national poverty line (% of population),7.75,
Thailand,THA,Poverty gap at rural poverty line (%),,
Thailand,THA,Poverty headcount ratio at rural poverty line (% of rural population),1.41,
Thailand,THA,Poverty gap at urban poverty line (%),,
Thailand,THA,Poverty headcount ratio at urban poverty line (% of urban population),2.57,
Timor-Leste,TLS,Income share held by second 20%,12.46,
Timor-Leste,TLS,Income share held by third 20%,16.12,
Timor-Leste,TLS,Income share held by fourth 20%,21.2,
Timor-Leste,TLS,Income share held by highest 20%,41.27,
Timor-Leste,TLS,Income share held by highest 10%,27.3,
Timor-Leste,TLS,Income share held by lowest 10%,4.1,
Timor-Leste,TLS,Income share held by lowest 20%,8.95,
Timor-Leste,TLS,Poverty headcount ratio at $2 a day (PPP) (% of population),72.82,
Timor-Leste,TLS,Poverty headcount ratio at $1.25 a day (PPP) (% of population),37.44,
Timor-Leste,TLS,Poverty gap at $2 a day (PPP) (%),26.98,
Timor-Leste,TLS,Poverty gap at $1.25 a day (PPP) (%),8.88,
Timor-Leste,TLS,GINI index,31.93,
Timor-Leste,TLS,Poverty gap at national poverty line (%),11.9,
Timor-Leste,TLS,Poverty headcount ratio at national poverty line (% of population),49.9,
Timor-Leste,TLS,Poverty gap at rural poverty line (%),,
Timor-Leste,TLS,Poverty headcount ratio at rural poverty line (% of rural population),,
Timor-Leste,TLS,Poverty gap at urban poverty line (%),,
Timor-Leste,TLS,Poverty headcount ratio at urban poverty line (% of urban population),,
Togo,TGO,Income share held by second 20%,11.74,
Togo,TGO,Income share held by third 20%,16.9,
Togo,TGO,Income share held by fourth 20%,22.15,
Togo,TGO,Income share held by highest 20%,42.4,
Togo,TGO,Income share held by highest 10%,27.6,
Togo,TGO,Income share held by lowest 10%,3.27,
Togo,TGO,Income share held by lowest 20%,7.62,
Togo,TGO,Poverty headcount ratio at $2 a day (PPP) (% of population),69.31,
Togo,TGO,Poverty headcount ratio at $1.25 a day (PPP) (% of population),38.68,
Togo,TGO,Poverty gap at $2 a day (PPP) (%),27.92,
Togo,TGO,Poverty gap at $1.25 a day (PPP) (%),11.37,
Togo,TGO,GINI index,34.41,
Togo,TGO,Poverty gap at national poverty line (%),24.4,
Togo,TGO,Poverty headcount ratio at national poverty line (% of population),58.7,
Togo,TGO,Poverty gap at rural poverty line (%),33.1,
Togo,TGO,Poverty headcount ratio at rural poverty line (% of rural population),73.4,
Togo,TGO,Poverty gap at urban poverty line (%),1.1,
Togo,TGO,Poverty headcount ratio at urban poverty line (% of urban population),34.6,
Tonga,TON,Income share held by second 20%,,
Tonga,TON,Income share held by third 20%,,
Tonga,TON,Income share held by fourth 20%,,
Tonga,TON,Income share held by highest 20%,,
Tonga,TON,Income share held by highest 10%,,
Tonga,TON,Income share held by lowest 10%,,
Tonga,TON,Income share held by lowest 20%,,
Tonga,TON,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Tonga,TON,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Tonga,TON,Poverty gap at $2 a day (PPP) (%),,
Tonga,TON,Poverty gap at $1.25 a day (PPP) (%),,
Tonga,TON,GINI index,,
Tonga,TON,Poverty gap at national poverty line (%),,
Tonga,TON,Poverty headcount ratio at national poverty line (% of population),,
Tonga,TON,Poverty gap at rural poverty line (%),,
Tonga,TON,Poverty headcount ratio at rural poverty line (% of rural population),,
Tonga,TON,Poverty gap at urban poverty line (%),,
Tonga,TON,Poverty headcount ratio at urban poverty line (% of urban population),,
Trinidad and Tobago,TTO,Income share held by second 20%,,
Trinidad and Tobago,TTO,Income share held by third 20%,,
Trinidad and Tobago,TTO,Income share held by fourth 20%,,
Trinidad and Tobago,TTO,Income share held by highest 20%,,
Trinidad and Tobago,TTO,Income share held by highest 10%,,
Trinidad and Tobago,TTO,Income share held by lowest 10%,,
Trinidad and Tobago,TTO,Income share held by lowest 20%,,
Trinidad and Tobago,TTO,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Trinidad and Tobago,TTO,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Trinidad and Tobago,TTO,Poverty gap at $2 a day (PPP) (%),,
Trinidad and Tobago,TTO,Poverty gap at $1.25 a day (PPP) (%),,
Trinidad and Tobago,TTO,GINI index,,
Trinidad and Tobago,TTO,Poverty gap at national poverty line (%),,
Trinidad and Tobago,TTO,Poverty headcount ratio at national poverty line (% of population),,
Trinidad and Tobago,TTO,Poverty gap at rural poverty line (%),,
